balloon_id,balloon_color,pop_time,strategy_name,threshold,end_PnL
0,blue,1,0_0_greedy,1,0
1,purple,1,0_0_greedy,1,0
2,red,5,0_0_greedy,1,1
3,orange,2,0_0_greedy,1,2
4,red,5,0_0_greedy,3,5
5,orange,1,0_0_greedy,3,5
6,blue,6,0_0_greedy,1,6
7,blue,2,0_0_greedy,1,7
8,red,12,0_0_greedy,6,13
9,orange,1,0_0_greedy,1,13
10,orange,2,0_0_greedy,1,14
11,red,12,0_0_greedy,11,25
12,red,2,0_0_greedy,22,25
13,purple,1,0_0_greedy,1,25
14,blue,6,0_0_greedy,2,27
15,blue,1,0_0_greedy,3,27
16,purple,1,0_0_greedy,1,27
17,purple,3,0_0_greedy,1,28
18,blue,1,0_0_greedy,2,28
19,blue,8,0_0_greedy,2,30
20,purple,1,0_0_greedy,1,30
21,red,8,0_0_greedy,12,30
22,red,11,0_0_greedy,10,40
23,red,18,0_0_greedy,14,54
24,orange,1,0_0_greedy,1,54
25,purple,1,0_0_greedy,1,54
26,red,6,0_0_greedy,19,54
27,blue,4,0_0_greedy,2,56
28,purple,1,0_0_greedy,1,56
29,red,6,0_0_greedy,15,56
30,purple,1,0_0_greedy,1,56
31,orange,1,0_0_greedy,1,56
32,purple,1,0_0_greedy,1,56
33,orange,1,0_0_greedy,1,56
34,blue,3,0_0_greedy,3,56
35,red,5,0_0_greedy,13,56
36,blue,3,0_0_greedy,3,56
37,orange,1,0_0_greedy,1,56
38,blue,1,0_0_greedy,3,56
39,red,1,0_0_greedy,12,56
40,purple,1,0_0_greedy,1,56
41,blue,4,0_0_greedy,2,58
42,orange,1,0_0_greedy,1,58
43,blue,1,0_0_greedy,3,58
44,blue,4,0_0_greedy,2,60
45,orange,1,0_0_greedy,1,60
46,orange,2,0_0_greedy,1,61
47,red,8,0_0_greedy,10,61
48,blue,4,0_0_greedy,3,64
49,purple,1,0_0_greedy,1,64
50,purple,2,0_0_greedy,1,65
51,red,2,0_0_greedy,10,65
52,purple,3,0_0_greedy,1,66
53,red,7,0_0_greedy,9,66
54,purple,1,0_0_greedy,1,66
55,orange,1,0_0_greedy,1,66
56,purple,1,0_0_greedy,1,66
57,blue,3,0_0_greedy,3,66
58,purple,1,0_0_greedy,1,66
59,red,22,0_0_greedy,9,75
60,purple,1,0_0_greedy,1,75
61,blue,8,0_0_greedy,3,78
62,blue,1,0_0_greedy,3,78
63,blue,6,0_0_greedy,3,81
64,orange,2,0_0_greedy,1,82
65,red,4,0_0_greedy,10,82
66,red,1,0_0_greedy,9,82
67,blue,7,0_0_greedy,3,85
68,orange,2,0_0_greedy,1,86
69,blue,1,0_0_greedy,4,86
70,orange,3,0_0_greedy,1,87
71,purple,1,0_0_greedy,1,87
72,red,18,0_0_greedy,8,95
73,orange,1,0_0_greedy,1,95
74,blue,3,0_0_greedy,3,95
75,red,1,0_0_greedy,9,95
76,purple,1,0_0_greedy,1,95
77,blue,1,0_0_greedy,3,95
78,purple,1,0_0_greedy,1,95
79,purple,1,0_0_greedy,1,95
80,red,4,0_0_greedy,8,95
81,orange,1,0_0_greedy,1,95
82,red,12,0_0_greedy,8,103
83,purple,2,0_0_greedy,1,104
84,purple,1,0_0_greedy,1,104
85,red,20,0_0_greedy,9,113
86,orange,1,0_0_greedy,1,113
87,red,27,0_0_greedy,9,122
88,purple,2,0_0_greedy,1,123
89,blue,3,0_0_greedy,3,123
90,red,18,0_0_greedy,10,133
91,red,53,0_0_greedy,11,144
92,purple,1,0_0_greedy,1,144
93,red,5,0_0_greedy,11,144
94,blue,1,0_0_greedy,3,144
95,orange,1,0_0_greedy,1,144
96,red,18,0_0_greedy,11,155
97,purple,1,0_0_greedy,1,155
98,red,3,0_0_greedy,12,155
99,blue,4,0_0_greedy,3,158
100,blue,1,0_0_greedy,3,158
101,blue,4,0_0_greedy,3,161
102,red,1,0_0_greedy,11,161
103,blue,4,0_0_greedy,3,164
104,red,15,0_0_greedy,10,174
105,purple,1,0_0_greedy,1,174
106,red,4,0_0_greedy,11,174
107,orange,1,0_0_greedy,1,174
108,blue,1,0_0_greedy,3,174
109,blue,1,0_0_greedy,3,174
110,red,5,0_0_greedy,11,174
111,orange,1,0_0_greedy,1,174
112,blue,3,0_0_greedy,3,174
113,orange,5,0_0_greedy,1,175
114,orange,1,0_0_greedy,1,175
115,orange,5,0_0_greedy,1,176
116,orange,1,0_0_greedy,1,176
117,purple,1,0_0_greedy,1,176
118,purple,1,0_0_greedy,1,176
119,purple,1,0_0_greedy,1,176
120,orange,2,0_0_greedy,1,177
121,orange,1,0_0_greedy,1,177
122,red,16,0_0_greedy,10,187
123,purple,1,0_0_greedy,1,187
124,blue,7,0_0_greedy,3,190
125,red,7,0_0_greedy,11,190
126,purple,1,0_0_greedy,1,190
127,blue,5,0_0_greedy,3,193
128,purple,1,0_0_greedy,1,193
129,blue,2,0_0_greedy,3,193
130,purple,2,0_0_greedy,1,194
131,red,3,0_0_greedy,11,194
132,orange,1,0_0_greedy,1,194
133,purple,2,0_0_greedy,1,195
134,red,13,0_0_greedy,10,205
135,blue,1,0_0_greedy,3,205
136,blue,3,0_0_greedy,3,205
137,purple,1,0_0_greedy,1,205
138,purple,1,0_0_greedy,1,205
139,orange,3,0_0_greedy,1,206
140,blue,1,0_0_greedy,3,206
141,red,5,0_0_greedy,11,206
142,purple,1,0_0_greedy,1,206
143,red,6,0_0_greedy,10,206
144,purple,1,0_0_greedy,1,206
145,red,3,0_0_greedy,10,206
146,blue,1,0_0_greedy,3,206
147,orange,1,0_0_greedy,1,206
148,purple,2,0_0_greedy,1,207
149,red,52,0_0_greedy,10,217
150,purple,2,0_0_greedy,1,218
151,purple,2,0_0_greedy,1,219
152,blue,2,0_0_greedy,3,219
153,orange,4,0_0_greedy,1,220
154,orange,1,0_0_greedy,1,220
155,blue,2,0_0_greedy,3,220
156,orange,1,0_0_greedy,1,220
157,purple,2,0_0_greedy,1,221
158,purple,1,0_0_greedy,1,221
159,blue,3,0_0_greedy,3,221
160,purple,1,0_0_greedy,1,221
161,blue,4,0_0_greedy,3,224
162,purple,2,0_0_greedy,1,225
163,red,6,0_0_greedy,10,225
164,orange,1,0_0_greedy,1,225
165,red,20,0_0_greedy,10,235
166,purple,1,0_0_greedy,1,235
167,blue,2,0_0_greedy,3,235
168,purple,1,0_0_greedy,1,235
169,orange,1,0_0_greedy,1,235
170,blue,1,0_0_greedy,3,235
171,blue,3,0_0_greedy,3,235
172,blue,4,0_0_greedy,3,238
173,red,8,0_0_greedy,10,238
174,orange,2,0_0_greedy,1,239
175,orange,1,0_0_greedy,1,239
176,purple,2,0_0_greedy,1,240
177,purple,1,0_0_greedy,1,240
178,blue,1,0_0_greedy,3,240
179,orange,1,0_0_greedy,1,240
180,blue,4,0_0_greedy,3,243
181,blue,8,0_0_greedy,3,246
182,red,15,0_0_greedy,10,256
183,orange,1,0_0_greedy,1,256
184,blue,1,0_0_greedy,3,256
185,orange,1,0_0_greedy,1,256
186,orange,1,0_0_greedy,1,256
187,orange,1,0_0_greedy,1,256
188,blue,4,0_0_greedy,3,259
189,red,12,0_0_greedy,11,270
190,orange,3,0_0_greedy,1,271
191,purple,1,0_0_greedy,1,271
192,purple,2,0_0_greedy,1,272
193,orange,2,0_0_greedy,1,273
194,orange,1,0_0_greedy,1,273
195,blue,3,0_0_greedy,3,273
196,blue,1,0_0_greedy,3,273
197,blue,1,0_0_greedy,3,273
198,red,12,0_0_greedy,11,284
199,red,19,0_0_greedy,12,296
200,blue,1,0_0_greedy,3,296
201,red,2,0_0_greedy,12,296
202,red,3,0_0_greedy,12,296
203,blue,1,0_0_greedy,3,296
204,purple,1,0_0_greedy,1,296
205,purple,1,0_0_greedy,1,296
206,purple,1,0_0_greedy,1,296
207,blue,1,0_0_greedy,3,296
208,red,24,0_0_greedy,11,307
209,blue,2,0_0_greedy,3,307
210,red,1,0_0_greedy,12,307
211,red,11,0_0_greedy,11,307
212,red,22,0_0_greedy,11,318
213,purple,3,0_0_greedy,1,319
214,purple,1,0_0_greedy,1,319
215,red,9,0_0_greedy,12,319
216,purple,1,0_0_greedy,1,319
217,orange,4,0_0_greedy,1,320
218,orange,1,0_0_greedy,1,320
219,orange,1,0_0_greedy,1,320
220,orange,2,0_0_greedy,1,321
221,purple,1,0_0_greedy,1,321
222,blue,2,0_0_greedy,3,321
223,red,6,0_0_greedy,12,321
224,purple,1,0_0_greedy,1,321
225,blue,1,0_0_greedy,3,321
226,red,22,0_0_greedy,11,332
227,blue,3,0_0_greedy,2,334
228,red,7,0_0_greedy,12,334
229,purple,1,0_0_greedy,1,334
230,orange,1,0_0_greedy,1,334
231,orange,3,0_0_greedy,1,335
232,orange,1,0_0_greedy,1,335
233,orange,1,0_0_greedy,1,335
234,blue,1,0_0_greedy,3,335
235,orange,1,0_0_greedy,1,335
236,orange,1,0_0_greedy,1,335
237,purple,2,0_0_greedy,1,336
238,blue,1,0_0_greedy,2,336
239,purple,1,0_0_greedy,1,336
240,blue,5,0_0_greedy,2,338
241,orange,1,0_0_greedy,1,338
242,orange,2,0_0_greedy,1,339
243,purple,1,0_0_greedy,1,339
244,blue,4,0_0_greedy,2,341
245,red,11,0_0_greedy,12,341
246,blue,1,0_0_greedy,3,341
247,blue,3,0_0_greedy,2,343
248,orange,1,0_0_greedy,1,343
249,red,6,0_0_greedy,12,343
250,red,6,0_0_greedy,11,343
251,purple,1,0_0_greedy,1,343
252,red,1,0_0_greedy,11,343
253,purple,1,0_0_greedy,1,343
254,purple,1,0_0_greedy,1,343
255,blue,4,0_0_greedy,3,346
256,purple,1,0_0_greedy,1,346
257,blue,3,0_0_greedy,3,346
258,red,10,0_0_greedy,11,346
259,red,16,0_0_greedy,11,357
260,orange,1,0_0_greedy,1,357
261,red,6,0_0_greedy,11,357
262,orange,4,0_0_greedy,1,358
263,blue,1,0_0_greedy,3,358
264,blue,6,0_0_greedy,3,361
265,orange,1,0_0_greedy,1,361
266,blue,5,0_0_greedy,3,364
267,purple,1,0_0_greedy,1,364
268,purple,2,0_0_greedy,1,365
269,purple,1,0_0_greedy,1,365
270,orange,2,0_0_greedy,1,366
271,blue,8,0_0_greedy,3,369
272,orange,1,0_0_greedy,1,369
273,red,30,0_0_greedy,11,380
274,orange,1,0_0_greedy,1,380
275,purple,1,0_0_greedy,1,380
276,purple,2,0_0_greedy,1,381
277,blue,1,0_0_greedy,3,381
278,purple,1,0_0_greedy,1,381
279,red,6,0_0_greedy,11,381
280,orange,3,0_0_greedy,1,382
281,blue,1,0_0_greedy,3,382
282,red,5,0_0_greedy,11,382
283,purple,1,0_0_greedy,1,382
284,orange,1,0_0_greedy,1,382
285,blue,1,0_0_greedy,3,382
286,purple,3,0_0_greedy,1,383
287,purple,1,0_0_greedy,1,383
288,blue,1,0_0_greedy,3,383
289,red,6,0_0_greedy,11,383
290,red,19,0_0_greedy,11,394
291,orange,3,0_0_greedy,1,395
